"cantidad","fecha_pedido","exceso","material"
1.44,2012-06-01,0.022608,"001018497"
1.92,2012-06-01,0.030144,"001018799"
9,2012-07-18,0.1386,"001018477"
2.75,2012-07-18,0.04235,"001018475"
17.75,2012-07-18,0.27335,"001018459"
1.5,2012-07-18,0.0231,"001018488"
5,2012-07-18,0.077,"001018784"
6,2012-07-18,0.0924,"001018497"
8,2012-07-18,0.1232,"001018799"
2.16,2012-05-18,0.006048,"001018477"
0.66,2012-05-18,0.001848,"001018475"
4.26,2012-05-18,0.011928,"001018459"
0.36,2012-05-18,0.001008,"001018488"
1.2,2012-05-18,0.00336,"001018784"
1.44,2012-05-18,0.004032,"001018497"
1.92,2012-05-18,0.005376,"001018799"
2.16,2012-06-07,0.00324,"001018477"
0.66,2012-06-07,0.00099,"001018475"
4.26,2012-06-07,0.00639,"001018459"
0.36,2012-06-07,0.00054,"001018488"
1.2,2012-06-07,0.0018,"001018784"
1.44,2012-06-07,0.00216,"001018497"
1.92,2012-06-07,0.00288,"001018799"
21.6,2012-07-15,0.41904,"001018477"
6.6,2012-07-15,0.12804,"001018475"
42.6,2012-07-15,0.82644,"001018459"
3.6,2012-07-15,0.06984,"001018488"
12,2012-07-15,0.2328,"001018784"
14.4,2012-07-15,0.27936,"001018497"
19.2,2012-07-15,0.37248,"001018799"
2.16,2012-07-26,0.042768,"001018477"
0.66,2012-07-26,0.013068,"001018475"
4.26,2012-07-26,0.084348,"001018459"
0.36,2012-07-26,0.007128,"001018488"
1.2,2012-07-26,0.02376,"001018784"
1.44,2012-07-26,0.028512,"001018497"
1.92,2012-07-26,0.038016,"001018799"
2.16,2012-08-01,0.024624,"001018477"
0.66,2012-08-01,0.007524,"001018475"
4.26,2012-08-01,0.048564,"001018459"
0.36,2012-08-01,0.004104,"001018488"
1.2,2012-08-01,0.01368,"001018784"
1.44,2012-08-01,0.016416,"001018497"
1.92,2012-08-01,0.021888,"001018799"
2.16,2012-08-08,0.023112,"001018477"
0.66,2012-08-08,0.007062,"001018475"
4.26,2012-08-08,0.045582,"001018459"
0.36,2012-08-08,0.003852,"001018488"
1.2,2012-08-08,0.01284,"001018784"
1.44,2012-08-08,0.015408,"001018497"
1.92,2012-08-08,0.020544,"001018799"
1.8,2012-05-21,0.02862,"001018477"
0.55,2012-05-21,0.008745,"001018475"
3.55,2012-05-21,0.056445,"001018459"
0.3,2012-05-21,0.00477,"001018488"
1,2012-05-21,0.0159,"001018784"
1.2,2012-05-21,0.01908,"001018497"
1.6,2012-05-21,0.02544,"001018799"
2.16,2012-05-25,0.02808,"001018477"
0.66,2012-05-25,0.00858,"001018475"
4.26,2012-05-25,0.05538,"001018459"
0.36,2012-05-25,0.00468,"001018488"
1.2,2012-05-25,0.0156,"001018784"
1.44,2012-05-25,0.01872,"001018497"
1.92,2012-05-25,0.02496,"001018799"
2.16,2012-06-20,0.030672,"001018477"
0.66,2012-06-20,0.009372,"001018475"
4.26,2012-06-20,0.060492,"001018459"
0.36,2012-06-20,0.005112,"001018488"
1.2,2012-06-20,0.01704,"001018784"
1.44,2012-06-20,0.020448,"001018497"
1.92,2012-06-20,0.027264,"001018799"
2.16,2012-06-04,0.04212,"001018477"
0.66,2012-06-04,0.01287,"001018475"
4.26,2012-06-04,0.08307,"001018459"
0.36,2012-06-04,0.00702,"001018488"
1.2,2012-06-04,0.0234,"001018784"
1.44,2012-06-04,0.02808,"001018497"
1.92,2012-06-04,0.03744,"001018799"
2.16,2012-08-12,0.023328,"001018477"
0.66,2012-08-12,0.007128,"001018475"
4.26,2012-08-12,0.046008,"001018459"
0.36,2012-08-12,0.003888,"001018488"
1.2,2012-08-12,0.01296,"001018784"
1.44,2012-08-12,0.015552,"001018497"
1.92,2012-08-12,0.020736,"001018799"
2.16,2012-08-09,0.036504,"001018477"
0.66,2012-08-09,0.011154,"001018475"
4.26,2012-08-09,0.071994,"001018459"
0.36,2012-08-09,0.006084,"001018488"
1.2,2012-08-09,0.02028,"001018784"
1.44,2012-08-09,0.024336,"001018497"
1.92,2012-08-09,0.032448,"001018799"
1.8,2012-05-14,0.02646,"001018477"
0.55,2012-05-14,0.008085,"001018475"
3.55,2012-05-14,0.052185,"001018459"
0.3,2012-05-14,0.00441,"001018488"
1,2012-05-14,0.0147,"001018784"
1.2,2012-05-14,0.01764,"001018497"
1.6,2012-05-14,0.02352,"001018799"
2.16,2012-06-24,0.003024,"001018477"
0.66,2012-06-24,0.000924,"001018475"
4.26,2012-06-24,0.005964,"001018459"
0.36,2012-06-24,0.000504,"001018488"
1.2,2012-06-24,0.00168,"001018784"
1.44,2012-06-24,0.002016,"001018497"
1.92,2012-06-24,0.002688,"001018799"
2.16,2012-07-25,0.033912,"001018477"
0.66,2012-07-25,0.010362,"001018475"
4.26,2012-07-25,0.066882,"001018459"
0.36,2012-07-25,0.005652,"001018488"
1.2,2012-07-25,0.01884,"001018784"
1.44,2012-07-25,0.022608,"001018497"
1.92,2012-07-25,0.030144,"001018799"
2.16,2012-06-14,0.037368,"001018477"
0.66,2012-06-14,0.011418,"001018475"
4.26,2012-06-14,0.073698,"001018459"
0.36,2012-06-14,0.006228,"001018488"
1.2,2012-06-14,0.02076,"001018784"
1.44,2012-06-14,0.024912,"001018497"
1.92,2012-06-14,0.033216,"001018799"
5,2012-07-09,0.057,"001018784"
2.75,2012-07-09,0.03135,"001018475"
6,2012-07-09,0.0684,"001018497"
1.5,2012-07-09,0.0171,"001018488"
8,2012-07-09,0.0912,"001018900"
17.75,2012-07-09,0.20235,"001018459"
9,2012-07-09,0.1026,"001018477"
12,2012-05-15,0.1896,"001018784"
6.6,2012-05-15,0.10428,"001018475"
14.4,2012-05-15,0.22752,"001018497"
3.6,2012-05-15,0.05688,"001018488"
19.2,2012-05-15,0.30336,"001018900"
42.6,2012-05-15,0.67308,"001018459"
21.6,2012-05-15,0.34128,"001018477"
5,2012-07-18,0.09,"001018784"
2.75,2012-07-18,0.0495,"001018475"
6,2012-07-18,0.108,"001018497"
1.5,2012-07-18,0.027,"001018488"
8,2012-07-18,0.144,"001018900"
17.75,2012-07-18,0.3195,"001018459"
9,2012-07-18,0.162,"001018477"
5,2012-07-11,0.086,"001018784"
2.75,2012-07-11,0.0473,"001018475"
6,2012-07-11,0.1032,"001018497"
1.5,2012-07-11,0.0258,"001018488"
8,2012-07-11,0.1376,"001018900"
17.75,2012-07-11,0.3053,"001018459"
9,2012-07-11,0.1548,"001018477"
15,2012-06-18,0.1275,"001018784"
8.25,2012-06-18,0.070125,"001018475"
18,2012-06-18,0.153,"001018497"
4.5,2012-06-18,0.03825,"001018488"
24,2012-06-18,0.204,"001018900"
53.25,2012-06-18,0.452625,"001018459"
27,2012-06-18,0.2295,"001018477"
5,2012-07-02,0.003,"001018784"
2.75,2012-07-02,0.00165,"001018475"
6,2012-07-02,0.0036,"001018497"
1.5,2012-07-02,9e-04,"001018488"
8,2012-07-02,0.0048,"001018900"
17.75,2012-07-02,0.01065,"001018459"
9,2012-07-02,0.0054,"001018477"
15,2012-05-29,0.2745,"001018784"
8.25,2012-05-29,0.150975,"001018475"
18,2012-05-29,0.3294,"001018497"
4.5,2012-05-29,0.08235,"001018488"
24,2012-05-29,0.4392,"001018900"
53.25,2012-05-29,0.974475,"001018459"
27,2012-05-29,0.4941,"001018477"
12,2012-05-22,0.1716,"001018784"
6.6,2012-05-22,0.09438,"001018475"
14.4,2012-05-22,0.20592,"001018497"
3.6,2012-05-22,0.05148,"001018488"
19.2,2012-05-22,0.27456,"001018900"
42.6,2012-05-22,0.60918,"001018459"
21.6,2012-05-22,0.30888,"001018477"
15,2012-07-23,0.108,"001018784"
8.25,2012-07-23,0.0594,"001018475"
18,2012-07-23,0.1296,"001018497"
4.5,2012-07-23,0.0324,"001018488"
24,2012-07-23,0.1728,"001018900"
53.25,2012-07-23,0.3834,"001018459"
27,2012-07-23,0.1944,"001018477"
15,2012-08-06,0.264,"001018784"
8.25,2012-08-06,0.1452,"001018475"
18,2012-08-06,0.3168,"001018497"
4.5,2012-08-06,0.0792,"001018488"
24,2012-08-06,0.4224,"001018900"
53.25,2012-08-06,0.9372,"001018459"
27,2012-08-06,0.4752,"001018477"
15,2012-06-04,0.2715,"001018784"
8.25,2012-06-04,0.149325,"001018475"
18,2012-06-04,0.3258,"001018497"
4.5,2012-06-04,0.08145,"001018488"
24,2012-06-04,0.4344,"001018900"
53.25,2012-06-04,0.963825,"001018459"
27,2012-06-04,0.4887,"001018477"
15,2012-06-25,0.237,"001018784"
8.25,2012-06-25,0.13035,"001018475"
18,2012-06-25,0.2844,"001018497"
4.5,2012-06-25,0.0711,"001018488"
24,2012-06-25,0.3792,"001018900"
53.25,2012-06-25,0.84135,"001018459"
27,2012-06-25,0.4266,"001018477"
15,2012-06-11,0.1425,"001018784"
8.25,2012-06-11,0.078375,"001018475"
18,2012-06-11,0.171,"001018497"
4.5,2012-06-11,0.04275,"001018488"
24,2012-06-11,0.228,"001018900"
53.25,2012-06-11,0.505875,"001018459"
27,2012-06-11,0.2565,"001018477"
15,2012-08-13,0.1095,"001018784"
8.25,2012-08-13,0.060225,"001018475"
18,2012-08-13,0.1314,"001018497"
4.5,2012-08-13,0.03285,"001018488"
24,2012-08-13,0.1752,"001018900"
53.25,2012-08-13,0.388725,"001018459"
27,2012-08-13,0.1971,"001018477"
5,2012-07-04,0.0215,"001018784"
2.75,2012-07-04,0.011825,"001018475"
6,2012-07-04,0.0258,"001018497"
1.5,2012-07-04,0.00645,"001018488"
8,2012-07-04,0.0344,"001018900"
17.75,2012-07-04,0.076325,"001018459"
9,2012-07-04,0.0387,"001018477"
5,2012-07-16,0.079,"001018784"
2.75,2012-07-16,0.04345,"001018475"
6,2012-07-16,0.0948,"001018497"
1.5,2012-07-16,0.0237,"001018488"
8,2012-07-16,0.1264,"001018900"
17.75,2012-07-16,0.28045,"001018459"
9,2012-07-16,0.1422,"001018477"
15,2012-07-30,0.198,"001018784"
8.25,2012-07-30,0.1089,"001018475"
18,2012-07-30,0.2376,"001018497"
4.5,2012-07-30,0.0594,"001018488"
24,2012-07-30,0.3168,"001018900"
53.25,2012-07-30,0.7029,"001018459"
27,2012-07-30,0.3564,"001018477"
8.4,2012-05-30,0.09912,"001018497"
12.6,2012-05-30,0.14868,"001018477"
3.85,2012-05-30,0.04543,"001018475"
7,2012-05-30,0.0826,"001018784"
24.85,2012-05-30,0.29323,"001018459"
11.2,2012-05-30,0.13216,"001018901"
2.1,2012-05-30,0.02478,"001018488"
8.4,2012-05-23,0.04452,"001018497"
12.6,2012-05-23,0.06678,"001018477"
3.85,2012-05-23,0.020405,"001018475"
7,2012-05-23,0.0371,"001018784"
24.85,2012-05-23,0.131705,"001018459"
11.2,2012-05-23,0.05936,"001018901"
2.1,2012-05-23,0.01113,"001018488"
14.4,2012-05-31,0.216,"001018497"
21.6,2012-05-31,0.324,"001018477"
6.6,2012-05-31,0.099,"001018475"
12,2012-05-31,0.18,"001018784"
42.6,2012-05-31,0.639,"001018459"
19.2,2012-05-31,0.288,"001018901"
3.6,2012-05-31,0.054,"001018488"
8.4,2012-07-31,0.14112,"001018497"
12.6,2012-07-31,0.21168,"001018477"
3.85,2012-07-31,0.06468,"001018475"
7,2012-07-31,0.1176,"001018784"
24.85,2012-07-31,0.41748,"001018459"
11.2,2012-07-31,0.18816,"001018901"
2.1,2012-07-31,0.03528,"001018488"
6,2012-07-16,0.0456,"001018497"
9,2012-07-16,0.0684,"001018477"
2.75,2012-07-16,0.0209,"001018475"
5,2012-07-16,0.038,"001018784"
17.75,2012-07-16,0.1349,"001018459"
8,2012-07-16,0.0608,"001018901"
1.5,2012-07-16,0.0114,"001018488"
8.4,2012-06-11,0.13692,"001018497"
12.6,2012-06-11,0.20538,"001018477"
3.85,2012-06-11,0.062755,"001018475"
7,2012-06-11,0.1141,"001018784"
24.85,2012-06-11,0.405055,"001018459"
11.2,2012-06-11,0.18256,"001018901"
2.1,2012-06-11,0.03423,"001018488"
6,2012-07-18,0.117,"001018497"
9,2012-07-18,0.1755,"001018477"
2.75,2012-07-18,0.053625,"001018475"
5,2012-07-18,0.0975,"001018784"
17.75,2012-07-18,0.346125,"001018459"
8,2012-07-18,0.156,"001018901"
1.5,2012-07-18,0.02925,"001018488"
8.4,2012-07-24,0.16632,"001018497"
12.6,2012-07-24,0.24948,"001018477"
3.85,2012-07-24,0.07623,"001018475"
7,2012-07-24,0.1386,"001018784"
24.85,2012-07-24,0.49203,"001018459"
11.2,2012-07-24,0.22176,"001018901"
2.1,2012-07-24,0.04158,"001018488"
8.4,2012-06-26,0.11256,"001018497"
12.6,2012-06-26,0.16884,"001018477"
3.85,2012-06-26,0.05159,"001018475"
7,2012-06-26,0.0938,"001018784"
24.85,2012-06-26,0.33299,"001018459"
11.2,2012-06-26,0.15008,"001018901"
2.1,2012-06-26,0.02814,"001018488"
14.4,2012-06-19,0.11664,"001018497"
21.6,2012-06-19,0.17496,"001018477"
6.6,2012-06-19,0.05346,"001018475"
12,2012-06-19,0.0972,"001018784"
42.6,2012-06-19,0.34506,"001018459"
19.2,2012-06-19,0.15552,"001018901"
3.6,2012-06-19,0.02916,"001018488"
8.4,2012-08-07,0.13104,"001018497"
12.6,2012-08-07,0.19656,"001018477"
3.85,2012-08-07,0.06006,"001018475"
7,2012-08-07,0.1092,"001018784"
24.85,2012-08-07,0.38766,"001018459"
11.2,2012-08-07,0.17472,"001018901"
2.1,2012-08-07,0.03276,"001018488"
14.4,2012-05-17,0.21312,"001018497"
21.6,2012-05-17,0.31968,"001018477"
6.6,2012-05-17,0.09768,"001018475"
12,2012-05-17,0.1776,"001018784"
42.6,2012-05-17,0.63048,"001018459"
19.2,2012-05-17,0.28416,"001018901"
3.6,2012-05-17,0.05328,"001018488"
14.4,2012-06-26,0.09792,"001018497"
21.6,2012-06-26,0.14688,"001018477"
6.6,2012-06-26,0.04488,"001018475"
12,2012-06-26,0.0816,"001018784"
42.6,2012-06-26,0.28968,"001018459"
19.2,2012-06-26,0.13056,"001018901"
3.6,2012-06-26,0.02448,"001018488"
14.4,2012-06-06,0.19152,"001018497"
21.6,2012-06-06,0.28728,"001018477"
6.6,2012-06-06,0.08778,"001018475"
12,2012-06-06,0.1596,"001018784"
42.6,2012-06-06,0.56658,"001018459"
19.2,2012-06-06,0.25536,"001018901"
3.6,2012-06-06,0.04788,"001018488"
14.4,2012-05-24,0.24336,"001018497"
21.6,2012-05-24,0.36504,"001018477"
6.6,2012-05-24,0.11154,"001018475"
12,2012-05-24,0.2028,"001018784"
42.6,2012-05-24,0.71994,"001018459"
19.2,2012-05-24,0.32448,"001018901"
3.6,2012-05-24,0.06084,"001018488"
14.4,2012-07-31,0.14688,"001018497"
21.6,2012-07-31,0.22032,"001018477"
6.6,2012-07-31,0.06732,"001018475"
12,2012-07-31,0.1224,"001018784"
42.6,2012-07-31,0.43452,"001018459"
19.2,2012-07-31,0.19584,"001018901"
3.6,2012-07-31,0.03672,"001018488"
8.4,2012-05-16,0.0252,"001018497"
12.6,2012-05-16,0.0378,"001018477"
3.85,2012-05-16,0.01155,"001018475"
7,2012-05-16,0.021,"001018784"
24.85,2012-05-16,0.07455,"001018459"
11.2,2012-05-16,0.0336,"001018901"
2.1,2012-05-16,0.0063,"001018488"
8.4,2012-06-05,0.0042,"001018497"
12.6,2012-06-05,0.0063,"001018477"
3.85,2012-06-05,0.001925,"001018475"
7,2012-06-05,0.0035,"001018784"
24.85,2012-06-05,0.012425,"001018459"
11.2,2012-06-05,0.0056,"001018901"
2.1,2012-06-05,0.00105,"001018488"
14.4,2012-08-14,0.12528,"001018497"
21.6,2012-08-14,0.18792,"001018477"
6.6,2012-08-14,0.05742,"001018475"
12,2012-08-14,0.1044,"001018784"
42.6,2012-08-14,0.37062,"001018459"
19.2,2012-08-14,0.16704,"001018901"
3.6,2012-08-14,0.03132,"001018488"
6,2012-07-09,0.0984,"001018497"
9,2012-07-09,0.1476,"001018477"
2.75,2012-07-09,0.0451,"001018475"
5,2012-07-09,0.082,"001018784"
17.75,2012-07-09,0.2911,"001018459"
8,2012-07-09,0.1312,"001018901"
1.5,2012-07-09,0.0246,"001018488"
6,2012-07-02,0.024,"001018497"
9,2012-07-02,0.036,"001018477"
2.75,2012-07-02,0.011,"001018475"
5,2012-07-02,0.02,"001018784"
17.75,2012-07-02,0.071,"001018459"
8,2012-07-02,0.032,"001018901"
1.5,2012-07-02,0.006,"001018488"
6,2012-07-11,0.0942,"001018497"
9,2012-07-11,0.1413,"001018477"
2.75,2012-07-11,0.043175,"001018475"
5,2012-07-11,0.0785,"001018784"
17.75,2012-07-11,0.278675,"001018459"
8,2012-07-11,0.1256,"001018901"
1.5,2012-07-11,0.02355,"001018488"
8.4,2012-08-14,0.15876,"001018497"
12.6,2012-08-14,0.23814,"001018477"
3.85,2012-08-14,0.072765,"001018475"
7,2012-08-14,0.1323,"001018784"
24.85,2012-08-14,0.469665,"001018459"
11.2,2012-08-14,0.21168,"001018901"
2.1,2012-08-14,0.03969,"001018488"
8.4,2012-06-19,0.13524,"001018497"
12.6,2012-06-19,0.20286,"001018477"
3.85,2012-06-19,0.061985,"001018475"
7,2012-06-19,0.1127,"001018784"
24.85,2012-06-19,0.400085,"001018459"
11.2,2012-06-19,0.18032,"001018901"
2.1,2012-06-19,0.03381,"001018488"
14.4,2012-06-12,0.1512,"001018497"
21.6,2012-06-12,0.2268,"001018477"
6.6,2012-06-12,0.0693,"001018475"
12,2012-06-12,0.126,"001018784"
42.6,2012-06-12,0.4473,"001018459"
19.2,2012-06-12,0.2016,"001018901"
3.6,2012-06-12,0.0378,"001018488"
14.4,2012-07-24,0.15264,"001018497"
21.6,2012-07-24,0.22896,"001018477"
6.6,2012-07-24,0.06996,"001018475"
12,2012-07-24,0.1272,"001018784"
42.6,2012-07-24,0.45156,"001018459"
19.2,2012-07-24,0.20352,"001018901"
3.6,2012-07-24,0.03816,"001018488"
14.4,2012-08-07,0.01872,"001018497"
21.6,2012-08-07,0.02808,"001018477"
6.6,2012-08-07,0.00858,"001018475"
12,2012-08-07,0.0156,"001018784"
42.6,2012-08-07,0.05538,"001018459"
19.2,2012-08-07,0.02496,"001018901"
3.6,2012-08-07,0.00468,"001018488"
6,2012-07-04,0.066,"001018497"
9,2012-07-04,0.099,"001018477"
2.75,2012-07-04,0.03025,"001018475"
5,2012-07-04,0.055,"001018784"
17.75,2012-07-04,0.19525,"001018459"
8,2012-07-04,0.088,"001018901"
1.5,2012-07-04,0.0165,"001018488"
3.74,2012-05-15,0.014212,"001018475"
10.88,2012-05-15,0.041344,"001018902"
6.8,2012-05-15,0.02584,"001018784"
12.24,2012-05-15,0.046512,"001018477"
2.04,2012-05-15,0.007752,"001018488"
24.14,2012-05-15,0.091732,"001018459"
8.16,2012-05-15,0.031008,"001018497"
8.25,2012-05-31,0.02475,"001018475"
24,2012-05-31,0.072,"001018902"
15,2012-05-31,0.045,"001018784"
27,2012-05-31,0.081,"001018477"
4.5,2012-05-31,0.0135,"001018488"
53.25,2012-05-31,0.15975,"001018459"
18,2012-05-31,0.054,"001018497"
4.125,2012-05-15,0.0804375,"001018475"
12,2012-05-15,0.234,"001018902"
7.5,2012-05-15,0.14625,"001018784"
13.5,2012-05-15,0.26325,"001018477"
2.25,2012-05-15,0.043875,"001018488"
26.625,2012-05-15,0.5191875,"001018459"
9,2012-05-15,0.1755,"001018497"
6.325,2012-06-04,0.0575575,"001018475"
18.4,2012-06-04,0.16744,"001018902"
11.5,2012-06-04,0.10465,"001018784"
20.7,2012-06-04,0.18837,"001018477"
3.45,2012-06-04,0.031395,"001018488"
40.825,2012-06-04,0.3715075,"001018459"
13.8,2012-06-04,0.12558,"001018497"
3.74,2012-07-23,0.046002,"001018475"
10.88,2012-07-23,0.133824,"001018902"
6.8,2012-07-23,0.08364,"001018784"
12.24,2012-07-23,0.150552,"001018477"
2.04,2012-07-23,0.025092,"001018488"
24.14,2012-07-23,0.296922,"001018459"
8.16,2012-07-23,0.100368,"001018497"
8.25,2012-07-24,0.0099,"001018475"
24,2012-07-24,0.0288,"001018902"
15,2012-07-24,0.018,"001018784"
27,2012-07-24,0.0324,"001018477"
4.5,2012-07-24,0.0054,"001018488"
53.25,2012-07-24,0.0639,"001018459"
18,2012-07-24,0.0216,"001018497"
2.75,2012-07-18,0.006325,"001018475"
8,2012-07-18,0.0184,"001018902"
5,2012-07-18,0.0115,"001018784"
9,2012-07-18,0.0207,"001018477"
1.5,2012-07-18,0.00345,"001018488"
17.75,2012-07-18,0.040825,"001018459"
6,2012-07-18,0.0138,"001018497"
8.25,2012-05-16,0.0165,"001018475"
24,2012-05-16,0.048,"001018902"
15,2012-05-16,0.03,"001018784"
27,2012-05-16,0.054,"001018477"
4.5,2012-05-16,0.009,"001018488"
53.25,2012-05-16,0.1065,"001018459"
18,2012-05-16,0.036,"001018497"
2.75,2012-07-31,0.032175,"001018475"
8,2012-07-31,0.0936,"001018902"
5,2012-07-31,0.0585,"001018784"
9,2012-07-31,0.1053,"001018477"
1.5,2012-07-31,0.01755,"001018488"
17.75,2012-07-31,0.207675,"001018459"
6,2012-07-31,0.0702,"001018497"
6.325,2012-06-25,0.122705,"001018475"
18.4,2012-06-25,0.35696,"001018902"
11.5,2012-06-25,0.2231,"001018784"
20.7,2012-06-25,0.40158,"001018477"
3.45,2012-06-25,0.06693,"001018488"
40.825,2012-06-25,0.792005,"001018459"
13.8,2012-06-25,0.26772,"001018497"
9.625,2012-05-31,0.186725,"001018475"
28,2012-05-31,0.5432,"001018902"
17.5,2012-05-31,0.3395,"001018784"
31.5,2012-05-31,0.6111,"001018477"
5.25,2012-05-31,0.10185,"001018488"
62.125,2012-05-31,1.205225,"001018459"
21,2012-05-31,0.4074,"001018497"
3.74,2012-06-05,0.070686,"001018475"
10.88,2012-06-05,0.205632,"001018902"
6.8,2012-06-05,0.12852,"001018784"
12.24,2012-06-05,0.231336,"001018477"
2.04,2012-06-05,0.038556,"001018488"
24.14,2012-06-05,0.456246,"001018459"
8.16,2012-06-05,0.154224,"001018497"
8.25,2012-05-24,0.0594,"001018475"
24,2012-05-24,0.1728,"001018902"
15,2012-05-24,0.108,"001018784"
27,2012-05-24,0.1944,"001018477"
4.5,2012-05-24,0.0324,"001018488"
53.25,2012-05-24,0.3834,"001018459"
18,2012-05-24,0.1296,"001018497"
9.625,2012-06-06,0.0741125,"001018475"
28,2012-06-06,0.2156,"001018902"
17.5,2012-06-06,0.13475,"001018784"
31.5,2012-06-06,0.24255,"001018477"
5.25,2012-06-06,0.040425,"001018488"
62.125,2012-06-06,0.4783625,"001018459"
21,2012-06-06,0.1617,"001018497"
2.75,2012-07-09,0.0308,"001018475"
8,2012-07-09,0.0896,"001018902"
5,2012-07-09,0.056,"001018784"
9,2012-07-09,0.1008,"001018477"
1.5,2012-07-09,0.0168,"001018488"
17.75,2012-07-09,0.1988,"001018459"
6,2012-07-09,0.0672,"001018497"
8.25,2012-05-17,0.12705,"001018475"
24,2012-05-17,0.3696,"001018902"
15,2012-05-17,0.231,"001018784"
27,2012-05-17,0.4158,"001018477"
4.5,2012-05-17,0.0693,"001018488"
53.25,2012-05-17,0.82005,"001018459"
18,2012-05-17,0.2772,"001018497"
8.25,2012-08-07,0.081675,"001018475"
24,2012-08-07,0.2376,"001018902"
15,2012-08-07,0.1485,"001018784"
27,2012-08-07,0.2673,"001018477"
4.5,2012-08-07,0.04455,"001018488"
53.25,2012-08-07,0.527175,"001018459"
18,2012-08-07,0.1782,"001018497"
2.75,2012-06-05,0.040975,"001018475"
8,2012-06-05,0.1192,"001018902"
5,2012-06-05,0.0745,"001018784"
9,2012-06-05,0.1341,"001018477"
1.5,2012-06-05,0.02235,"001018488"
17.75,2012-06-05,0.264475,"001018459"
6,2012-06-05,0.0894,"001018497"
8.25,2012-08-14,0.043725,"001018475"
24,2012-08-14,0.1272,"001018902"
15,2012-08-14,0.0795,"001018784"
27,2012-08-14,0.1431,"001018477"
4.5,2012-08-14,0.02385,"001018488"
53.25,2012-08-14,0.282225,"001018459"
18,2012-08-14,0.0954,"001018497"
2.75,2012-07-04,0.023375,"001018475"
8,2012-07-04,0.068,"001018902"
5,2012-07-04,0.0425,"001018784"
9,2012-07-04,0.0765,"001018477"
1.5,2012-07-04,0.01275,"001018488"
17.75,2012-07-04,0.150875,"001018459"
6,2012-07-04,0.051,"001018497"
2.75,2012-07-02,0.0143,"001018475"
8,2012-07-02,0.0416,"001018902"
5,2012-07-02,0.026,"001018784"
9,2012-07-02,0.0468,"001018477"
1.5,2012-07-02,0.0078,"001018488"
17.75,2012-07-02,0.0923,"001018459"
6,2012-07-02,0.0312,"001018497"
6.325,2012-07-23,0.1208075,"001018475"
18.4,2012-07-23,0.35144,"001018902"
11.5,2012-07-23,0.21965,"001018784"
20.7,2012-07-23,0.39537,"001018477"
3.45,2012-07-23,0.065895,"001018488"
40.825,2012-07-23,0.7797575,"001018459"
13.8,2012-07-23,0.26358,"001018497"
2.75,2012-08-07,0.017875,"001018475"
8,2012-08-07,0.052,"001018902"
5,2012-08-07,0.0325,"001018784"
9,2012-08-07,0.0585,"001018477"
1.5,2012-08-07,0.00975,"001018488"
17.75,2012-08-07,0.115375,"001018459"
6,2012-08-07,0.039,"001018497"
3.74,2012-08-13,0.073304,"001018475"
10.88,2012-08-13,0.213248,"001018902"
6.8,2012-08-13,0.13328,"001018784"
12.24,2012-08-13,0.239904,"001018477"
2.04,2012-08-13,0.039984,"001018488"
24.14,2012-08-13,0.473144,"001018459"
8.16,2012-08-13,0.159936,"001018497"
2.75,2012-05-23,0.02805,"001018475"
8,2012-05-23,0.0816,"001018902"
5,2012-05-23,0.051,"001018784"
9,2012-05-23,0.0918,"001018477"
1.5,2012-05-23,0.0153,"001018488"
17.75,2012-05-23,0.18105,"001018459"
6,2012-05-23,0.0612,"001018497"
4.125,2012-05-22,0.033,"001018475"
12,2012-05-22,0.096,"001018902"
7.5,2012-05-22,0.06,"001018784"
13.5,2012-05-22,0.108,"001018477"
2.25,2012-05-22,0.018,"001018488"
26.625,2012-05-22,0.213,"001018459"
9,2012-05-22,0.072,"001018497"
8.25,2012-08-07,0.063525,"001018475"
24,2012-08-07,0.1848,"001018902"
15,2012-08-07,0.1155,"001018784"
27,2012-08-07,0.2079,"001018477"
4.5,2012-08-07,0.03465,"001018488"
53.25,2012-08-07,0.410025,"001018459"
18,2012-08-07,0.1386,"001018497"
9.625,2012-06-27,0.1434125,"001018475"
28,2012-06-27,0.4172,"001018902"
17.5,2012-06-27,0.26075,"001018784"
31.5,2012-06-27,0.46935,"001018477"
5.25,2012-06-27,0.078225,"001018488"
62.125,2012-06-27,0.9256625,"001018459"
21,2012-06-27,0.3129,"001018497"
6.325,2012-05-29,0.04301,"001018475"
18.4,2012-05-29,0.12512,"001018902"
11.5,2012-05-29,0.0782,"001018784"
20.7,2012-05-29,0.14076,"001018477"
